4,-3.1531286,-55.255062,-17.745928,-2.0462048,-57.47779,-18.198952,-1.5063045,-57.42823,-18.20416,-0.93304485,-57.305008,-18.206673,-2.9029596,-57.50429,-14.437312,-3.050982,-57.51721,-14.4433,-3.2001164,-57.52111,-14.455734,0.9172266,-55.242558,-14.614632,-2.3485084,-55.752785,2.3724706,-1.9845212,-52.729546,-16.267433,-3.1256492,-52.882862,-11.41197,6.262126,-40.433865,-19.522552,-5.555995,-39.563007,14.039843,2.8786373,-25.446028,-41.58346,-8.925743,-23.447855,-6.5160036,0.60557437,-43.92315,-56.099583,-8.09694,-39.157417,-42.135998,0.42693782,-48.793076,-60.97725,-8.063909,-43.77364,-47.961052,1.3601161,-49.89717,-59.640926,-7.3665648,-44.590275,-45.06715,1.3060361,-48.428448,-55.806427,-7.035426,-42.832714,-42.288025,3.471328,-0.058004055,-13.136201,-3.471328,0.058015168,13.136201,-0.14717779,27.928617,-20.85723,-3.9042354,29.025482,24.715385,4.315744,52.907158,-3.8639154,0.79138076,51.509167,54.250587,6.620977,57.24315,-2.8495545,2.8118293,56.0005,56.60559,0.56634545,66.23105,-19.252045,-3.4512968,60.029484,45.503677
14,0.23756292,-58.78576,-56.320126,1.3274906,-61.27012,-53.267063,2.032133,-61.219997,-53.271008,2.704082,-61.19597,-53.273464,-0.5381763,-61.264687,-53.107864,-1.2221568,-61.20095,-53.10707,-1.7970126,-61.147697,-53.10547,3.7133236,-59.997677,-33.024487,-2.2594473,-59.747444,-32.178368,1.4729651,-55.387455,-48.556007,-0.9789301,-55.51851,-48.36619,8.242947,-39.792347,-20.804167,-6.7466974,-40.193672,-14.688908,8.32597,-16.75866,-10.586665,-6.7266345,-17.5215,-4.8607755,10.413423,2.309642,-26.203814,-8.51611,0.5412779,-22.471458,10.714005,8.437867,-31.50327,-9.197168,7.167778,-27.700642,9.868684,8.052582,-36.931858,-8.593366,6.6420527,-34.23471,9.495999,5.7337847,-28.72208,-8.101143,4.5086613,-25.537958,4.4093804,-0.21579944,-3.9690738,-4.4093804,0.21579196,3.9690738,3.6319335,33.208553,-6.250471,-4.0079436,33.448742,4.677181,4.0658846,60.993725,35.054405,-1.3064238,61.56007,44.605995,4.21542,64.72106,37.81077,0.020856991,64.7854,47.30789,3.5285478,71.611206,13.935208,-3.0510993,71.682014,24.976854
38,2.0294204,-56.216568,27.277756,0.92689574,-58.313633,22.800726,0.30054295,-58.26749,22.794924,-0.31574538,-58.191307,22.787699,2.3931005,-58.175617,21.8934,2.7747633,-58.073437,21.898298,3.1479332,-58.00523,21.885624,-1.3819816,-56.533848,5.965478,3.1964824,-56.636314,2.021704,1.1349849,-54.02198,22.219967,2.5858862,-53.96843,20.989182,-7.205978,-40.0289,5.6149807,8.400302,-39.962166,-13.590999,-8.162614,-18.558184,15.650614,10.538216,-17.883434,-20.469948,-11.048278,-4.3550315,25.377607,16.337166,-0.9202868,-23.25889,-11.857785,-0.7823264,27.44936,17.630058,3.1661983,-25.073381,-11.561352,-1.3658222,25.93833,17.36125,2.8075862,-24.675844,-10.88093,-2.3866122,25.291542,16.838705,1.5602401,-22.9588,-4.479583,-0.039210014,7.9724827,4.4795933,0.03923016,-7.9724827,-2.124806,27.20816,12.799718,3.8012457,26.711407,0.43805832,-1.8447849,56.1005,16.786362,0.6496853,56.36099,3.7878327,-2.8263447,61.294174,16.718357,-0.4850174,61.57358,3.991055,0.3653019,60.950714,8.283117,3.3501391,62.2081,-5.3201714
47,0.7218533,-57.529854,-1.3728608,0.3862494,-58.688824,-5.140414,0.16887003,-58.556217,-5.1451387,-0.06045045,-58.424522,-5.1609693,0.9319403,-58.51046,-5.4374137,1.0808976,-58.27288,-5.445351,1.2173244,-58.055096,-5.466125,-0.2712331,-56.482197,-14.133705,1.3945507,-56.204723,-15.513131,0.3978304,-55.28202,-3.6597717,1.0403107,-55.071484,-4.138874,-1.2385794,-40.866817,-12.483326,3.531105,-39.10035,-14.77623,0.38807452,-25.678345,-3.1873648,3.0197558,-27.240585,-12.447719,2.472019,-39.981266,12.112152,6.2902837,-43.70373,-5.6891394,2.3716693,-43.93212,12.421007,7.3267975,-47.5004,-6.7366676,3.6763463,-44.68,12.054957,6.6268125,-48.634113,-6.3886538,3.856208,-43.226906,12.224192,6.231176,-47.525623,-5.7051935,1.0942792,0.15789467,-0.3390613,-1.0942874,-0.15791103,0.3390613,0.44995722,31.851116,-1.942756,-1.0273057,32.3891,4.1344604,0.9648582,56.42541,32.645435,-2.3205245,56.812042,34.272022,0.6956221,59.312527,35.572388,-1.9352654,59.49525,36.52891,0.6270445,65.49203,19.708914,-2.2950218,65.28576,20.460594
61,-1.0384473,-56.668972,-55.748825,-0.25960818,-59.30742,-52.662563,0.30057594,-59.30959,-52.675957,0.81967574,-59.290684,-52.68723,-1.7836204,-59.300102,-53.182816,-2.3488178,-59.269226,-53.189713,-2.8999953,-59.211784,-53.20351,1.5279763,-58.08609,-32.259792,-3.5577383,-57.908993,-35.00163,-0.15044828,-53.87142,-47.864223,-1.8007596,-53.757977,-48.64753,6.389585,-40.370472,-17.71075,-7.3937683,-39.623222,-21.687572,9.459281,-21.039091,-8.082138,-9.1380825,-20.435215,-14.079382,11.942865,-7.3030157,-27.771828,-11.517915,-6.2760534,-30.206484,13.348405,-1.0290617,-33.272945,-12.341875,-1.100431,-35.850735,12.931149,-1.1057067,-39.122997,-11.905818,-0.95350957,-41.321804,11.977391,-3.4683557,-30.60646,-11.288168,-2.858124,-32.917206,4.0685306,0.021482203,0.9741859,-4.0685453,-0.021482203,-0.9741859,2.2359126,25.461596,6.6058607,-3.7465162,26.40852,4.160309,0.068367034,46.173573,58.789104,-2.6730766,46.143826,55.147713,-0.50133395,48.876087,63.468338,-2.608018,49.35887,59.540283,0.73451936,53.902126,47.632492,-2.51693,53.330326,40.3732
64,4.14814,-50.931435,-15.802698,3.447724,-53.388733,-13.358998,3.3607807,-53.42863,-13.362798,3.2883115,-53.491455,-13.371309,3.1488333,-53.381645,-18.675867,2.8325183,-53.352196,-18.677837,2.5298038,-53.3595,-18.69232,1.6636567,-52.165024,0.99828887,0.83336693,-52.000027,-23.51272,3.7446353,-48.353367,-9.977306,3.283151,-48.37661,-17.141914,2.975574,-40.31759,18.074644,-2.065862,-39.677235,-35.15732,8.009152,-39.4837,48.469524,-1.4441735,-42.89668,-73.25027,8.900858,-44.240334,69.72029,1.1862264,-53.124744,-100.67878,8.805811,-44.630756,74.30683,0.062065035,-53.495373,-108.2002,7.0541134,-47.1429,71.37509,0.4456882,-54.016407,-107.30371,8.314519,-45.168514,68.96066,0.6595997,-53.317116,-101.04565,1.8856568,-0.3107285,17.616133,-1.8856642,0.3107285,-17.616133,2.080142,28.361898,23.954592,-1.023991,30.577988,-16.03259,-1.322396,53.256863,38.279877,-3.8206592,58.740246,-4.415041,-3.7273452,59.012108,38.895096,-6.240404,62.67668,-4.140104,4.6379538,63.943928,28.093693,1.7546555,67.96946,-20.671234
76,2.2456095,-49.994503,-123.87557,3.9050057,-53.197525,-125.09873,4.924358,-52.879913,-125.09462,6.020835,-52.633762,-125.121475,1.9611245,-54.43664,-121.86694,1.475409,-55.005283,-121.878395,1.0346675,-55.59069,-121.87754,9.070818,-52.35939,-110.276245,2.3144891,-56.54883,-95.62232,3.7432938,-45.90396,-116.59675,1.5067921,-47.390343,-112.444496,14.798625,-31.247335,-88.182655,-2.6831532,-47.829933,-61.51921,14.592645,-6.5016046,-74.234825,-7.234489,-36.85325,-26.1289,10.176122,13.684912,-70.46677,-5.6989474,-18.376696,-13.825612,8.199791,19.510387,-75.23111,-5.5217323,-13.236443,-14.153145,7.4505024,17.085516,-79.351875,-4.6768208,-13.150673,-18.94135,7.66095,15.094827,-71.62159,-4.4724083,-14.522275,-15.33285,4.86109,2.501729,-7.5687966,-4.861106,-2.5017211,7.5687966,1.081209,25.590038,31.38723,-7.5226893,21.347736,56.135048,1.5773175,39.445904,97.23113,-4.0629554,31.997597,129.9237,2.474555,40.88175,102.97017,-2.718612,33.022453,136.86458,-1.8846736,52.797825,80.814835,-7.6315107,44.658165,120.85616
78,0.79046357,-59.287155,-49.7513,1.6001056,-61.662285,-46.995266,2.1394484,-61.547787,-47.00792,2.620067,-61.401005,-47.015587,-0.10809302,-61.59549,-47.113285,-0.7034602,-61.469864,-47.122734,-1.2827935,-61.285847,-47.14004,3.561914,-59.49064,-29.458347,-2.2413301,-59.22736,-30.018858,1.9500858,-55.779858,-43.060966,-0.30773398,-55.872177,-43.232292,9.07908,-39.838234,-17.21736,-7.184874,-40.139343,-19.923508,9.343868,-17.578777,-10.15824,-8.784547,-18.419655,-12.879046,9.039723,-0.24480936,-26.357647,-9.250875,1.1551219,-25.569933,10.000049,4.4272804,-31.426039,-9.879228,6.817427,-30.320755,9.156494,4.669567,-35.818798,-9.207663,6.754147,-35.279766,8.4295,3.1357753,-28.359499,-8.609162,4.711324,-27.792171,4.4212027,0.23742017,2.4396749,-4.4212027,-0.2374313,-2.4396749,2.6567793,27.849854,7.8480372,-3.914016,26.145088,0.4390633,0.4664067,47.71927,51.334846,-2.2653532,49.911606,37.503082,-0.33311275,50.863163,54.98144,-2.2972767,53.175842,40.538918,1.470245,55.480175,39.19864,-0.49668565,56.84325,21.439402
86,0.06541348,-62.256874,-73.87593,1.0526468,-64.478096,-70.35524,1.6591384,-64.435776,-70.356476,2.0771937,-64.32845,-70.36394,-0.8106974,-64.2979,-70.77694,-1.4709035,-64.03894,-70.786674,-2.1199744,-63.696266,-70.787,2.932512,-62.220173,-48.107693,-3.0964756,-61.28556,-50.244373,1.3496265,-58.679455,-65.52734,-1.1015927,-58.52809,-66.16489,8.190064,-39.67712,-31.349194,-8.541631,-40.322094,-34.351307,9.658979,-16.20075,-21.328112,-11.282564,-16.085323,-25.563673,12.497481,5.9231844,-38.003956,-14.833254,5.3624954,-40.60473,13.279878,12.690256,-42.859745,-16.630405,11.481826,-45.820446,12.999742,13.459288,-49.339165,-16.339912,12.237466,-52.557373,12.5752125,11.013764,-41.058735,-15.447697,10.201266,-43.697445,4.6653247,0.061854027,1.4008684,-4.6653113,-0.061840594,-1.4008684,4.6745524,35.367783,-4.219491,-2.5203266,34.508114,-4.090179,2.8786902,61.61036,41.925137,-2.6710327,61.008472,42.41758,1.9297248,64.29161,45.32151,-2.495652,64.05174,45.85993,2.906105,71.97352,22.11744,-2.1702502,71.99881,22.890564
92,-4.2555037,-62.935925,-128.9075,-2.9774034,-67.03599,-124.258545,-2.215265,-67.19825,-124.26324,-1.4949032,-67.2716,-124.28937,-5.4900193,-66.69405,-123.841034,-6.242488,-66.59599,-123.86852,-6.9707446,-66.471275,-123.88727,0.15887114,-66.27691,-94.84077,-7.3829746,-65.17863,-93.38963,-2.4051735,-59.359146,-117.840805,-5.484713,-58.614414,-117.411385,9.621441,-39.551704,-76.575966,-13.079389,-40.373524,-69.61066,13.726971,-9.250046,-83.72878,-18.751081,-10.955673,-72.177956,15.24309,19.005112,-105.679085,-22.63445,19.847279,-94.47021,16.548235,28.0645,-114.31522,-24.55268,27.681068,-101.94094,15.545763,28.09924,-118.72382,-23.852718,27.994123,-108.40802,14.1872835,30.526299,-107.92304,-22.900806,24.882238,-97.551476,6.083795,0.0820588,-1.683104,-6.0837865,-0.0820588,1.683104,3.4938068,21.059874,-99.83001,-7.0862265,21.279276,-92.23407,4.3970814,52.501846,-20.234724,-3.125374,51.500397,-13.009045,4.149046,56.273407,-14.12917,-1.2988908,54.733307,-6.8860507,3.980098,65.37083,-49.02393,-5.0906343,65.64178,-42.878056
