5,2.275332,-50.09954,-8.291161,1.7517226,-51.845146,-12.81329,1.2352822,-51.855583,-12.7952175,0.6917131,-51.845467,-12.78383,3.1218016,-51.408386,-12.89015,3.612862,-51.15441,-12.878722,4.149004,-50.89602,-12.870565,-0.29982308,-50.037437,-25.664774,5.1025743,-48.847477,-26.10943,1.2912599,-47.974213,-11.387822,2.8081686,-47.5022,-11.597727,-5.5555983,-40.13059,-27.821945,8.40558,-39.818626,-24.358576,-11.384022,-57.99868,-26.251179,13.249222,-57.46761,-21.011057,-15.178021,-80.91048,-32.162495,17.911875,-78.95027,-25.026018,-16.919113,-86.16801,-37.39595,19.261992,-82.40029,-29.84394,-15.448257,-87.44375,-38.466026,17.438942,-83.4975,-30.348948,-14.722856,-86.03685,-32.857918,16.444765,-82.19467,-25.525982,-4.3383336,-0.09959938,-3.8805115,4.3383307,0.09959938,3.8805115,-2.955478,-12.7705765,19.311506,4.5374613,-8.228578,28.505188,-1.5163068,-6.2534323,60.225468,5.292395,-7.327181,61.89839,-0.8841006,-3.4096093,63.84651,5.08444,-5.765288,65.19609,-2.6752086,-12.315457,57.615875,4.024198,-12.808924,59.527676
25,-2.885418,-51.240955,2.3397815,-2.5307388,-52.129482,-0.873937,-2.6536558,-51.938583,-0.8814102,-2.7706015,-51.723106,-0.8902883,-1.8964775,-52.19023,2.712722,-1.5846761,-52.045982,2.7125006,-1.2412885,-51.89737,2.7072608,-2.3266473,-49.105053,-12.683023,-0.21103832,-49.29205,3.7577097,-3.1761863,-48.837997,-1.5389018,-2.4586654,-48.996986,3.1711392,-4.865424,-39.65456,-23.763367,2.9764433,-40.323135,9.984303,-7.914065,-58.614708,-34.230984,4.0097136,-56.626682,13.235818,-10.680456,-74.75642,-40.228577,4.0368385,-73.60138,7.3203845,-12.510536,-77.02224,-44.45487,4.799421,-75.98833,7.0595636,-10.474799,-77.05952,-42.693092,3.9057777,-76.26804,5.1121554,-9.921975,-76.370094,-39.59158,3.367443,-75.33501,6.209918,-1.7097656,0.7266729,-12.948211,1.709762,-0.72668016,12.948211,-3.215225,24.68928,-3.9710824,0.8935195,18.684124,34.459103,8.116399,30.722792,-5.0152745,7.0964246,27.99999,27.63512,11.604853,27.022034,-4.3754954,8.298376,28.482018,27.064177,11.693825,37.794586,-0.1271527,7.58163,35.2883,29.933002
28,0.4942203,-48.374744,3.6105514,-0.12218255,-50.102974,0.1705163,-0.5204866,-50.09616,0.17292087,-0.9455378,-50.04141,0.16745874,0.9432753,-49.843586,-0.8174479,1.2852676,-49.69497,-0.82396185,1.6517198,-49.52044,-0.8352326,-1.7276943,-48.21861,-9.51731,2.1299577,-47.548717,-14.348509,-0.08735759,-46.296757,0.9771766,1.0156721,-46.030453,-0.39005923,-6.110941,-40.214977,-6.7789435,4.8609967,-39.775253,-21.36522,-12.499149,-53.497654,-6.5051756,11.162307,-51.292454,-27.676497,-16.199963,-69.68328,-13.959476,16.284578,-67.1031,-32.999958,-17.420336,-73.071686,-16.974663,18.570963,-71.27489,-37.194664,-16.111185,-73.508,-19.275396,17.793304,-72.40522,-36.59636,-15.462078,-72.13517,-15.099854,16.867329,-70.92594,-32.793396,-2.7335103,0.032148838,6.0149746,2.7335138,-0.032141767,-6.0149746,-2.8234732,28.548717,15.803172,2.9274356,30.059093,-9.4257,-5.06394,43.031235,19.515877,-1.4149306,40.29927,2.5323293,-4.9301443,45.622814,19.605257,-2.6166162,40.6892,4.119237,-5.3605695,45.772915,16.358952,-3.42068,43.626022,1.8422468
41,-0.64566994,-50.78746,-1.3865894,-0.019567154,-52.36489,1.9431721,0.4617882,-52.299343,1.9460229,0.9545891,-52.16862,1.9352212,-1.3980105,-52.041935,1.4750793,-1.8332098,-51.840176,1.4871074,-2.2609003,-51.66162,1.4738327,1.9028574,-50.32919,15.481167,-2.840171,-50.23945,13.434746,0.60653144,-48.5324,3.408705,-1.3833625,-48.36601,2.7456608,4.693439,-39.840916,15.581095,-6.0688353,-40.147266,7.9338775,6.9631786,-56.24259,6.2273464,-7.8597164,-58.13267,-4.211602,4.9784684,-75.21192,1.7954359,-6.214846,-74.62007,-0.5563383,4.7494965,-77.83191,-2.1372876,-6.3347087,-77.74909,-4.1892495,4.250538,-77.78788,-1.2130278,-5.8010106,-77.77674,-3.4731627,3.9573708,-76.85712,1.2925024,-5.5428014,-76.65288,-0.9236182,4.2438564,-0.20952216,1.9266695,-4.2438602,0.20952216,-1.9266695,5.558977,29.313206,-0.6113578,-5.1859756,31.496838,-5.4411893,6.030469,54.71594,12.948103,-4.779149,56.05032,6.559547,5.444294,57.622772,13.386387,-4.436816,59.005184,6.80679,6.7047515,63.786,-3.9270945,-4.4732223,65.05547,-12.128962
60,0.77745605,-50.001472,-35.366215,1.097463,-51.5909,-32.29327,1.4139191,-51.53846,-32.287235,1.758424,-51.45131,-32.293896,0.063279696,-51.55448,-33.572613,-0.35920364,-51.513977,-33.578167,-0.7880507,-51.41502,-33.580425,1.839204,-49.895817,-17.182245,-1.9773264,-49.639748,-22.980808,1.3976178,-47.43673,-29.700153,-0.08644037,-47.565865,-31.374147,4.642198,-40.050117,-12.732954,-5.145035,-39.9483,-24.794197,9.103907,-55.35065,-16.707222,-7.177075,-57.542442,-37.8804,11.101973,-72.18228,-25.321833,-8.65198,-76.96646,-42.073856,12.3117695,-75.52706,-29.299679,-9.250779,-80.27655,-46.306843,11.539328,-76.12072,-30.350859,-8.579668,-80.62565,-45.746483,10.925241,-74.966064,-26.770735,-8.156509,-79.20498,-42.68344,3.533103,-0.12282417,1.9134226,-3.5330913,0.12282417,-1.9134226,3.3220747,24.810623,11.397004,-5.2794566,22.795944,4.581109,1.5930252,42.126247,40.04904,-6.384667,39.70494,33.665123,0.9239712,43.87374,42.262093,-5.954932,41.25428,35.84098,1.4501531,54.235935,28.860432,-6.148397,52.207138,21.75257
66,-3.858431,-51.901608,-32.938377,-0.9139879,-53.65804,-25.13344,0.47975743,-53.712868,-25.176561,1.6893623,-53.788845,-25.212929,-6.2181005,-53.49385,-27.807852,-8.401468,-53.483433,-27.834352,-10.01912,-53.67098,-27.878752,1.8017534,-52.785355,16.468754,-13.994668,-52.382626,3.065366,-1.4090163,-49.423355,-17.531487,-6.9178195,-49.033245,-21.60965,12.031077,-39.283287,37.2661,-18.287546,-40.471684,-10.585471,33.935673,-42.21652,-18.256586,-26.257446,-39.82442,-83.57933,28.41762,-57.252987,-67.99991,-15.318036,-54.064816,-127.56017,24.347258,-62.532497,-73.562935,-16.577908,-59.211437,-135.09341,19.966204,-63.331707,-59.0042,-15.127373,-59.46551,-129.1752,20.755236,-59.836243,-63.01788,-13.853343,-57.330467,-126.15539,9.300847,-0.41696495,26.252184,-9.300847,0.41697764,-26.252184,50.403183,2.8611138,-64.40508,31.541428,7.119035,-119.564224,76.30853,14.572302,-137.63824,70.83142,16.21686,-185.60387,78.5442,19.78519,-145.79234,73.041466,21.745419,-192.05545,90.996666,8.227219,-174.56123,94.96549,6.4532375,-226.15862
73,-1.9170232,-47.376797,-27.124456,-2.6826413,-50.11552,-33.341698,-2.9991167,-50.09979,-33.31786,-3.3269458,-50.06324,-33.308716,-1.6073456,-50.29013,-32.054394,-1.1609362,-50.36461,-32.047222,-0.660712,-50.38791,-32.035,-2.9946592,-48.557377,-48.48098,0.8017177,-49.112476,-43.0635,-2.0185797,-44.725834,-30.659372,-0.5690932,-44.712185,-29.145956,-5.4437356,-36.044163,-46.04199,7.861042,-38.298016,-38.63956,-11.074474,-62.094994,-46.007217,11.420832,-65.57879,-35.1857,-14.783939,-93.39681,-49.92625,11.277148,-91.20841,-45.95984,-16.339973,-98.36689,-56.265694,12.185725,-96.703674,-53.37391,-14.754939,-98.905464,-58.3772,10.743967,-97.08603,-55.32499,-14.066519,-97.5814,-51.03568,10.072892,-94.869736,-47.53749,-4.4605436,0.51711375,-2.4178596,4.4605436,-0.5171072,2.4178596,-6.475711,-26.416025,21.049448,3.1149995,-24.87967,24.0196,-2.8635192,-24.37906,63.148315,4.238296,-23.474869,62.1923,-1.7365781,-21.703123,66.81115,3.794617,-22.43851,65.946106,-2.767446,-32.324127,62.384277,5.1391253,-27.622955,62.725197
89,-0.9514867,-51.562756,-1.2369869,-1.6107537,-52.69909,1.6157058,-1.520195,-52.61292,1.6110815,-1.4463273,-52.539833,1.6047783,-2.3591287,-52.707977,-2.3017247,-2.770845,-52.593605,-2.2944732,-3.1914945,-52.470104,-2.2971482,-2.700715,-50.301723,14.146057,-4.70504,-50.04581,-3.2950685,-0.5223243,-49.379723,3.596084,-1.3224796,-49.15759,-1.4792871,0.4873505,-40.259262,25.059795,-5.3748875,-39.591305,-15.621902,2.8834465,-54.85217,31.076288,-5.0296974,-56.91185,-31.606579,2.1036158,-69.87788,22.2472,-4.2995157,-74.54211,-27.573433,1.5892427,-72.397606,20.21871,-3.803407,-74.54556,-30.761925,1.3295422,-72.65678,19.490646,-5.026231,-74.64103,-29.67836,1.1936706,-71.67088,20.95417,-3.6462958,-74.20198,-27.047964,1.3046468,-0.3480873,15.010543,-1.3046505,0.3480799,-15.010543,5.0163608,27.561274,14.260713,4.8097606,30.83635,-26.182762,-7.4646196,39.31858,24.741083,-8.4511175,42.30462,-8.2669115,-9.691704,38.873703,25.43408,-11.243812,40.887726,-6.315222,-8.479539,47.729153,21.201483,-10.752929,48.27834,-10.1385975
97,-2.3737702,48.445484,-25.686192,-3.1184566,50.482647,-25.883224,-3.3777037,50.375755,-25.892984,-3.6327906,50.245655,-25.908215,-2.5053504,50.67799,-24.387922,-2.302361,50.72705,-24.388983,-2.1017675,50.768246,-24.400753,-3.9444473,48.59944,-21.70813,-1.9098276,49.36213,-15.4252825,-2.5198267,45.938156,-23.62038,-1.7082467,46.194115,-21.847338,-4.6084533,40.729057,-26.602379,1.4781342,39.209686,-9.997738,-0.8336938,60.76582,-42.38803,2.7618892,50.823463,-19.783583,-3.3947427,81.97807,-51.171844,0.7475177,69.65902,-34.39072,-4.163452,86.05754,-57.488895,-0.04032199,73.71975,-39.240818,-4.8191967,86.85747,-56.384457,-0.2823701,75.0226,-39.667763,-4.356183,84.772514,-51.562447,0.1270934,73.79788,-35.64955,-2.7565603,-0.12893018,-3.7953477,2.7565458,0.12893744,3.7953477,-7.1076035,-20.935492,-9.926467,6.4617844,-26.340178,-3.6715455,-7.909339,-46.960682,16.384039,5.9589715,-52.024914,22.23171,-7.630802,-50.499844,18.538364,6.0530176,-55.694622,24.219091,-9.670395,-55.640495,5.9144006,8.1735735,-65.48611,10.49582
98,-0.3761307,-59.31216,-48.18872,-0.39565605,-59.374523,-44.737083,-0.15307929,-59.049397,-44.696495,0.117135115,-58.714413,-44.682034,-1.1085798,-59.42716,-45.050262,-1.3833274,-59.131454,-45.033775,-1.6451762,-58.829613,-45.00508,0.22755076,-54.913765,-29.580563,-1.9504821,-55.34787,-30.497826,0.09542342,-56.786274,-42.50937,-0.5782977,-56.911804,-42.732277,5.4073696,-40.489296,-26.18342,-6.6812687,-39.500553,-34.597717,10.954506,-63.831226,-42.21703,-9.617075,-64.522804,-54.35372,12.813684,-89.64174,-53.815033,-10.802237,-93.4992,-62.0089,15.297901,-95.402596,-58.587467,-11.724474,-97.58419,-68.02126,14.120844,-96.99485,-59.21374,-9.953974,-97.77019,-66.66154,12.540717,-95.18764,-55.256516,-9.43126,-96.32578,-62.74213,2.183081,0.5437548,4.063286,-2.1830726,-0.5437548,-4.063286,5.9108243,-25.163437,-0.1135063,-3.7368941,-12.6259775,-12.676266,5.4435587,-31.716316,29.068768,-1.408154,-24.163685,15.046021,4.581287,-30.920362,30.928118,-1.9037833,-25.340271,17.135721,6.6240015,-38.983475,18.564878,-0.02101949,-32.109474,5.4149566
